datetime,price_el,price_gas,demand_th
2027-03-19 12:00:00,66.5369866338,33.3973154813,4.4
2027-03-19 13:00:00,60.5824950817,33.3973154813,4.48
2027-03-19 14:00:00,62.3616579453,33.3973154813,4.53
2027-03-19 15:00:00,77.0592301495,33.3973154813,4.62
2027-03-19 16:00:00,91.0973966636,33.3973154813,4.76
2027-03-19 17:00:00,113.5641504834,33.3973154813,5.04
2027-03-19 18:00:00,132.6564007744,33.3973154813,5.22
2027-03-19 19:00:00,130.2265495459,33.3973154813,5.36
2027-03-19 20:00:00,97.8449296136,33.3973154813,5.35
2027-03-19 21:00:00,85.3971434134,33.3973154813,5.24
2027-03-19 22:00:00,81.4299772093,33.3973154813,4.8
2027-03-19 23:00:00,69.8376036438,33.3973154813,3.85
2027-03-20 00:00:00,77.0282491797,33.3973154813,3.73
2027-03-20 01:00:00,71.0219931705,33.3973154813,3.82
2027-03-20 02:00:00,68.7935981911,33.3973154813,3.92
2027-03-20 03:00:00,67.0511001359,33.3973154813,4.13
2027-03-20 04:00:00,67.2737893489,33.3973154813,4.58
2027-03-20 05:00:00,69.2079429712,33.3973154813,5.1
2027-03-20 06:00:00,72.9148807632,33.1310618829,5.23
2027-03-20 07:00:00,77.3499836,33.1310618829,5.28
2027-03-20 08:00:00,76.5271877526,33.1310618829,4.94
2027-03-20 09:00:00,69.2058202042,33.1310618829,4.65
2027-03-20 10:00:00,56.2102413887,33.1310618829,4.42
2027-03-20 11:00:00,43.6452101234,33.1310618829,4.34
2027-03-20 12:00:00,35.9051966274,33.1310618829,4.28
2027-03-20 13:00:00,26.7414397501,33.1310618829,4.31
2027-03-20 14:00:00,26.4236563912,33.1310618829,4.35
2027-03-20 15:00:00,39.1566659538,33.1310618829,4.47
2027-03-20 16:00:00,55.4492416128,33.1310618829,4.65
2027-03-20 17:00:00,81.9742872424,33.1310618829,4.86
2027-03-20 18:00:00,103.7876133948,33.1310618829,5.07
2027-03-20 19:00:00,111.4349666112,33.1310618829,5.13
2027-03-20 20:00:00,99.6314143608,33.1310618829,5.07
2027-03-20 21:00:00,85.6302113115,33.1310618829,4.96
2027-03-20 22:00:00,79.896449668,33.1310618829,4.52
2027-03-20 23:00:00,71.4770226632,33.1310618829,3.58
2027-03-21 00:00:00,66.4071901416,33.1310618829,3.52
2027-03-21 01:00:00,59.8945502311,33.1310618829,3.59
2027-03-21 02:00:00,58.0085263768,33.1310618829,3.69
2027-03-21 03:00:00,55.681465097,33.1310618829,3.78
2027-03-21 04:00:00,55.7004613553,33.1310618829,4.23
2027-03-21 05:00:00,57.4706646835,33.1310618829,4.73
2027-03-21 06:00:00,58.6158961063,33.0073406893,4.72
2027-03-21 07:00:00,60.7285044837,33.0073406893,4.71
2027-03-21 08:00:00,57.8061046819,33.0073406893,4.65
2027-03-21 09:00:00,47.9691593841,33.0073406893,4.58
2027-03-21 10:00:00,34.7280961402,33.0073406893,4.48
2027-03-21 11:00:00,25.7019769101,33.0073406893,4.41
2027-03-21 12:00:00,18.2454529129,33.0073406893,4.46
2027-03-21 13:00:00,10.6269861084,33.0073406893,4.55
2027-03-21 14:00:00,11.1442791473,33.0073406893,4.63
2027-03-21 15:00:00,22.1774894971,33.0073406893,4.69
2027-03-21 16:00:00,44.3219699119,33.0073406893,4.88
2027-03-21 17:00:00,74.337666665,33.0073406893,4.93
2027-03-21 18:00:00,98.2823694934,33.0073406893,5.07
2027-03-21 19:00:00,108.6953396895,33.0073406893,5.13
2027-03-21 20:00:00,101.6787809023,33.0073406893,5.12
2027-03-21 21:00:00,91.1181473409,33.0073406893,5.12
2027-03-21 22:00:00,84.3554906184,33.0073406893,4.67
2027-03-21 23:00:00,76.4232378831,33.0073406893,3.68
2027-03-22 00:00:00,63.7791159862,33.0073406893,3.67
2027-03-22 01:00:00,60.7389339704,33.0073406893,3.79
2027-03-22 02:00:00,59.9668365123,33.0073406893,3.94
2027-03-22 03:00:00,58.4010580265,33.0073406893,4.12
2027-03-22 04:00:00,59.2818126253,33.0073406893,4.6
2027-03-22 05:00:00,70.4679432175,33.0073406893,5.0
2027-03-22 06:00:00,93.971325356,33.0263296265,5.05
2027-03-22 07:00:00,114.0614354272,33.0263296265,5.0
2027-03-22 08:00:00,127.9597246594,33.0263296265,4.77
2027-03-22 09:00:00,106.9474783227,33.0263296265,4.64
2027-03-22 10:00:00,86.8097483943,33.0263296265,4.52
2027-03-22 11:00:00,77.8383278827,33.0263296265,4.37
2027-03-22 12:00:00,70.7960932188,33.0263296265,4.24
2027-03-22 13:00:00,69.4055856333,33.0263296265,4.3
2027-03-22 14:00:00,73.2895371271,33.0263296265,4.3
2027-03-22 15:00:00,82.7730518108,33.0263296265,4.37
2027-03-22 16:00:00,94.878597991,33.0263296265,4.64
2027-03-22 17:00:00,124.7043868538,33.0263296265,4.79
2027-03-22 18:00:00,173.6172695829,33.0263296265,4.94
2027-03-22 19:00:00,169.596517689,33.0263296265,5.03
2027-03-22 20:00:00,115.8133968827,33.0263296265,5.13
2027-03-22 21:00:00,94.871009244,33.0263296265,5.1
2027-03-22 22:00:00,87.0189466334,33.0263296265,4.66
2027-03-22 23:00:00,77.7659928399,33.0263296265,3.72
2027-03-23 00:00:00,72.2701438153,33.0263296265,3.64
2027-03-23 01:00:00,68.3625444331,33.0263296265,3.74
2027-03-23 02:00:00,66.203636108,33.0263296265,3.85
2027-03-23 03:00:00,64.7710508225,33.0263296265,4.13
2027-03-23 04:00:00,66.6383955045,33.0263296265,4.61
2027-03-23 05:00:00,73.624694027,33.0263296265,5.11
2027-03-23 06:00:00,94.440283713,32.9886610244,5.27
2027-03-23 07:00:00,112.2902772852,32.9886610244,5.26
2027-03-23 08:00:00,123.107161129,32.9886610244,4.92
2027-03-23 09:00:00,101.5443874103,32.9886610244,4.62
2027-03-23 10:00:00,84.1956680768,32.9886610244,4.39
2027-03-23 11:00:00,73.5139730616,32.9886610244,4.29
2027-03-23 12:00:00,65.4747161279,32.9886610244,4.21
2027-03-23 13:00:00,63.7978866829,32.9886610244,4.28
2027-03-23 14:00:00,67.8256935595,32.9886610244,4.29
2027-03-23 15:00:00,78.9382018734,32.9886610244,4.4
2027-03-23 16:00:00,93.8503661457,32.9886610244,4.64
2027-03-23 17:00:00,117.1137575512,32.9886610244,4.82
2027-03-23 18:00:00,138.9412104872,32.9886610244,5.08
2027-03-23 19:00:00,140.5295471735,32.9886610244,5.19
2027-03-23 20:00:00,105.0171234447,32.9886610244,5.21
2027-03-23 21:00:00,90.4763268758,32.9886610244,5.15
2027-03-23 22:00:00,85.3657923749,32.9886610244,4.74
2027-03-23 23:00:00,76.0212021819,32.9886610244,3.8
2027-03-24 00:00:00,71.7982115802,32.9886610244,3.71
2027-03-24 01:00:00,67.8908488662,32.9886610244,3.81
2027-03-24 02:00:00,65.7321774094,32.9886610244,3.97
2027-03-24 03:00:00,64.2998291925,32.9886610244,4.22
2027-03-24 04:00:00,66.1674111431,32.9886610244,4.67
2027-03-24 05:00:00,73.1539471346,32.9886610244,5.17
2027-03-24 06:00:00,93.9697744896,32.8464711112,5.3
2027-03-24 07:00:00,111.8200059311,32.8464711112,5.29
2027-03-24 08:00:00,122.6390727453,32.8464711112,4.93
2027-03-24 09:00:00,101.0765363104,32.8464711112,4.59
2027-03-24 10:00:00,83.72805446,32.8464711112,4.29
2027-03-24 11:00:00,73.0465971273,32.8464711112,4.14
2027-03-24 12:00:00,65.0075780755,32.8464711112,4.13
2027-03-24 13:00:00,63.3309867117,32.8464711112,4.13
2027-03-24 14:00:00,67.3590318689,32.8464711112,4.08
2027-03-24 15:00:00,78.4717786627,32.8464711112,4.16
2027-03-24 16:00:00,93.3841816144,32.8464711112,4.37
2027-03-24 17:00:00,116.6478118986,32.8464711112,4.66
2027-03-24 18:00:00,138.4755039126,32.8464711112,4.94
2027-03-24 19:00:00,140.0640798763,32.8464711112,5.1
2027-03-24 20:00:00,104.549962609,32.8464711112,5.08
2027-03-24 21:00:00,90.0094067121,32.8464711112,5.02
2027-03-24 22:00:00,84.8991130834,32.8464711112,4.6
2027-03-24 23:00:00,75.5547639629,32.8464711112,3.7
2027-03-25 00:00:00,71.3320146338,32.8464711112,3.56
2027-03-25 01:00:00,67.4248933925,32.8464711112,3.66
2027-03-25 02:00:00,65.2664636087,32.8464711112,3.82
2027-03-25 03:00:00,63.8343572649,32.8464711112,4.07
2027-03-25 04:00:00,65.7021812889,32.8464711112,4.53
2027-03-25 05:00:00,72.6889595539,32.8464711112,5.06
2027-03-25 06:00:00,93.5050293827,32.7071386972,5.22
2027-03-25 07:00:00,111.3555034981,32.7071386972,5.17
2027-03-25 08:00:00,122.1767341967,32.7071386972,4.78
2027-03-25 09:00:00,100.6144398304,32.7071386972,4.46
2027-03-25 10:00:00,83.2662002479,32.7071386972,4.13
2027-03-25 11:00:00,72.5849853824,32.7071386972,4.09
2027-03-25 12:00:00,64.5462089973,32.7071386972,3.93
2027-03-25 13:00:00,62.8698604994,32.7071386972,3.96
2027-03-25 14:00:00,66.8981487219,32.7071386972,3.96
2027-03-25 15:00:00,78.0111387805,32.7071386972,4.13
2027-03-25 16:00:00,92.9237851963,32.7071386972,4.32
2027-03-25 17:00:00,116.1876591439,32.7071386972,4.57
2027-03-25 18:00:00,138.0155950207,32.7071386972,4.84
2027-03-25 19:00:00,139.6044150466,32.7071386972,5.01
2027-03-25 20:00:00,104.0886331547,32.7071386972,4.98
2027-03-25 21:00:00,89.5483227344,32.7071386972,4.89
2027-03-25 22:00:00,84.4382747826,32.7071386972,4.48
2027-03-25 23:00:00,75.094171539,32.7071386972,3.54
2027-03-26 00:00:00,64.0481055229,32.7071386972,3.48
2027-03-26 01:00:00,57.5366489531,32.7071386972,3.55
2027-03-26 02:00:00,55.6518094405,32.7071386972,3.73
2027-03-26 03:00:00,53.3259335033,32.7071386972,3.98
2027-03-26 04:00:00,53.3461161051,32.7071386972,4.41
2027-03-26 05:00:00,55.1175067779,32.7071386972,4.9
2027-03-26 06:00:00,56.2639265462,32.3207295886,5.05
2027-03-26 07:00:00,58.37772427,32.3207295886,5.07
2027-03-26 08:00:00,61.0326306486,32.3207295886,4.75
2027-03-26 09:00:00,50.2517419725,32.3207295886,4.5
2027-03-26 10:00:00,35.7389684803,32.3207295886,4.29
2027-03-26 11:00:00,25.8469766974,32.3207295886,4.15
2027-03-26 12:00:00,17.6757093286,32.3207295886,4.04
2027-03-26 13:00:00,9.3269064688,32.3207295886,4.06
2027-03-26 14:00:00,9.897218537,32.3207295886,4.03
2027-03-26 15:00:00,21.9959774568,32.3207295886,4.06
2027-03-26 16:00:00,46.2758597702,32.3207295886,4.23
2027-03-26 17:00:00,79.1848418219,32.3207295886,4.47
2027-03-26 18:00:00,105.4382818036,32.3207295886,4.76
2027-03-26 19:00:00,116.8570806607,32.3207295886,4.93
2027-03-26 20:00:00,99.3435532807,32.3207295886,4.92
2027-03-26 21:00:00,88.7841230792,32.3207295886,4.81
2027-03-26 22:00:00,82.0226707177,32.3207295886,4.45
2027-03-26 23:00:00,74.0916233443,32.3207295886,3.57
2027-03-27 00:00:00,73.7263378927,32.3207295886,3.46
2027-03-27 01:00:00,67.7217385605,32.3207295886,3.57
2027-03-27 02:00:00,65.4950016594,32.3207295886,3.77
2027-03-27 03:00:00,63.7541630838,32.3207295886,4.01
2027-03-27 04:00:00,63.9785131778,32.3207295886,4.44
2027-03-27 05:00:00,65.9143290825,32.3207295886,4.93
2027-03-27 06:00:00,69.6229305581,32.1819799093,5.1
2027-03-27 07:00:00,74.05969848,32.1819799093,5.11
2027-03-27 08:00:00,73.238569119,32.1819799093,4.83
2027-03-27 09:00:00,65.9188694584,32.1819799093,4.5
2027-03-27 10:00:00,52.924959932,32.1819799093,4.18
2027-03-27 11:00:00,40.3615993571,32.1819799093,4.0
2027-03-27 12:00:00,32.623257953,32.1819799093,3.91
2027-03-27 13:00:00,23.4611745688,32.1819799093,4.05
2027-03-27 14:00:00,23.1450661044,32.1819799093,4.14
2027-03-27 15:00:00,35.8797519629,32.1819799093,4.3
2027-03-27 16:00:00,52.1740053192,32.1819799093,4.35
2027-03-27 17:00:00,78.7007300474,32.1819799093,4.56
2027-03-27 18:00:00,100.5157366996,32.1819799093,4.79
2027-03-27 19:00:00,108.1647718173,32.1819799093,4.95
2027-03-27 20:00:00,96.3629028696,32.1819799093,4.96
2027-03-27 21:00:00,82.3633845243,32.1819799093,4.88
2027-03-27 22:00:00,76.6313089861,32.1819799093,4.45
2027-03-27 23:00:00,68.213569488,32.1819799093,3.59
2027-03-28 00:00:00,63.1454258744,32.1819799093,3.53
2027-03-28 01:00:00,56.6344762733,32.1819799093,3.6
2027-03-28 02:00:00,56.6344762733,32.1819799093,3.71
2027-03-28 03:00:00,52.4432998813,32.1819799093,3.87
2027-03-28 04:00:00,52.4639798701,32.1819799093,4.35
2027-03-28 05:00:00,54.2358683219,32.1819799093,4.78
2027-03-28 06:00:00,55.3827862613,32.1819799093,4.81
2027-03-28 07:00:00,57.4970825483,32.0444087542,4.76
2027-03-28 08:00:00,54.5763720491,32.0444087542,4.65
2027-03-28 09:00:00,44.7411174469,32.0444087542,4.52
2027-03-28 10:00:00,31.5017462917,32.0444087542,4.39
2027-03-28 11:00:00,22.4773205432,32.0444087542,4.22
2027-03-28 12:00:00,15.0224914206,32.0444087542,4.15
2027-03-28 13:00:00,7.4057208837,32.0444087542,4.15
2027-03-28 14:00:00,7.9247115833,32.0444087542,4.17
2027-03-28 15:00:00,18.9596209868,32.0444087542,4.24
2027-03-28 16:00:00,41.1058018483,32.0444087542,4.53
2027-03-28 17:00:00,71.1232004411,32.0444087542,4.63
2027-03-28 18:00:00,95.0696065023,32.0444087542,4.78
2027-03-28 19:00:00,105.4842813241,32.0444087542,4.85
2027-03-28 20:00:00,98.4694285557,32.0444087542,4.81
2027-03-28 21:00:00,87.910502406,32.0444087542,4.71
2027-03-28 22:00:00,81.1495544883,32.0444087542,4.29
2027-03-28 23:00:00,73.2190119507,32.0444087542,3.36
2027-03-29 00:00:00,62.7216189218,32.0444087542,3.37
2027-03-29 01:00:00,56.210919054,32.0444087542,3.43
2027-03-29 02:00:00,54.3268368355,32.0444087542,3.43
2027-03-29 03:00:00,52.0017187848,32.0444087542,3.67
2027-03-29 04:00:00,52.0226598653,32.0444087542,4.06
2027-03-29 05:00:00,53.7948096091,32.0444087542,4.49
2027-03-29 06:00:00,54.9419890405,32.055673389,4.47
2027-03-29 07:00:00,57.0565470198,32.055673389,4.47
2027-03-29 08:00:00,59.7176778569,32.055673389,4.5
2027-03-29 09:00:00,48.9375474701,32.055673389,4.5
2027-03-29 10:00:00,34.4255328568,32.055673389,4.38
2027-03-29 11:00:00,24.5343005427,32.055673389,4.29
2027-03-29 12:00:00,16.3637932325,32.055673389,4.24
2027-03-29 13:00:00,8.0157510211,32.055673389,4.16
2027-03-29 14:00:00,8.5868243274,32.055673389,4.01
2027-03-29 15:00:00,20.6863450751,32.055673389,4.09
2027-03-29 16:00:00,44.9669898063,32.055673389,4.2
2027-03-29 17:00:00,77.8767348655,32.055673389,4.29
2027-03-29 18:00:00,104.1309384445,32.055673389,4.55
2027-03-29 19:00:00,115.5505014887,32.055673389,4.68
2027-03-29 20:00:00,98.0323132446,32.055673389,4.72
2027-03-29 21:00:00,87.4736515899,32.055673389,4.73
2027-03-29 22:00:00,80.7129683674,32.055673389,4.34
2027-03-29 23:00:00,72.7826907252,32.055673389,3.42
2027-03-30 00:00:00,77.2285305098,32.055673389,3.34
2027-03-30 01:00:00,72.6421412677,32.055673389,3.45
2027-03-30 02:00:00,71.0265980551,32.055673389,3.59
2027-03-30 03:00:00,69.9138505903,32.055673389,3.79
2027-03-30 04:00:00,71.4070758163,32.055673389,4.23
2027-03-30 05:00:00,79.2625673441,32.055673389,4.68
2027-03-30 06:00:00,103.9405494777,32.0133567682,4.81
2027-03-30 07:00:00,123.8467512468,32.0133567682,4.81
2027-03-30 08:00:00,127.4542995176,32.0133567682,4.57
2027-03-30 09:00:00,102.3305272834,32.0133567682,4.32
2027-03-30 10:00:00,82.6930974969,32.0133567682,4.07
2027-03-30 11:00:00,70.71563747,32.0133567682,3.89
2027-03-30 12:00:00,59.6990322515,32.0133567682,3.67
2027-03-30 13:00:00,52.9254128748,32.0133567682,3.68
2027-03-30 14:00:00,54.4770197905,32.0133567682,3.62
2027-03-30 15:00:00,61.7026157588,32.0133567682,3.76
2027-03-30 16:00:00,74.9136030279,32.0133567682,3.86
2027-03-30 17:00:00,97.0462801925,32.0133567682,4.03
2027-03-30 18:00:00,122.0594462055,32.0133567682,4.32
2027-03-30 19:00:00,155.9688902543,32.0133567682,4.51
2027-03-30 20:00:00,130.4033551669,32.0133567682,4.59
2027-03-30 21:00:00,105.5315492672,32.0133567682,4.54
2027-03-30 22:00:00,92.6552675886,32.0133567682,4.18
2027-03-30 23:00:00,81.7202123246,32.0133567682,3.36
2027-03-31 00:00:00,76.7988967316,32.0133567682,3.24
2027-03-31 01:00:00,72.2127775899,32.0133567682,3.33
2027-03-31 02:00:00,70.5975046779,32.0133567682,3.51
2027-03-31 03:00:00,69.4850277138,32.0133567682,3.68
2027-03-31 04:00:00,70.9785236408,32.0133567682,4.13
2027-03-31 05:00:00,78.8342860698,32.0133567682,4.65
2027-03-31 06:00:00,103.5125393048,31.8709692648,4.83
2027-03-31 07:00:00,123.4190123754,31.8709692648,4.91
2027-03-31 08:00:00,127.0286009199,31.8709692648,4.7
2027-03-31 09:00:00,101.9050992633,31.8709692648,4.4
2027-03-31 10:00:00,82.2679402539,31.8709692648,4.12
2027-03-31 11:00:00,70.2907512035,31.8709692648,3.92
2027-03-31 12:00:00,59.2744171608,31.8709692648,3.87
2027-03-31 13:00:00,52.5010691592,31.8709692648,3.89
2027-03-31 14:00:00,54.0529476494,31.8709692648,3.9
2027-03-31 15:00:00,61.2788153916,31.8709692648,3.95
2027-03-31 16:00:00,74.490074634,31.8709692648,4.05
2027-03-31 17:00:00,96.6230239713,31.8709692648,4.25
2027-03-31 18:00:00,121.6364623562,31.8709692648,4.52
2027-03-31 19:00:00,155.5461789764,31.8709692648,4.67
2027-03-31 20:00:00,129.9791614334,31.8709692648,4.82
2027-03-31 21:00:00,105.107629638,31.8709692648,4.7
2027-03-31 22:00:00,92.2316222639,31.8709692648,4.34
2027-03-31 23:00:00,81.2968415046,31.8709692648,3.51
2027-04-01 00:00:00,83.9006863158,31.8709692648,3.41
2027-04-01 01:00:00,79.6308080098,31.8709692648,3.51
2027-04-01 02:00:00,78.1263912404,31.8709692648,3.62
2027-04-01 03:00:00,77.09001117,31.8709692648,3.82
2027-04-01 04:00:00,78.479444342,31.8709692648,4.26
2027-04-01 05:00:00,85.7912978983,31.8709692648,4.72
2027-04-01 06:00:00,108.762642152,31.6624930634,4.86
2027-04-01 07:00:00,127.2920979481,31.6624930634,4.99
2027-04-01 08:00:00,93.8576757101,31.6624930634,4.83
2027-04-01 09:00:00,77.4126969459,31.6624930634,4.55
2027-04-01 10:00:00,64.5576495695,31.6624930634,4.37
2027-04-01 11:00:00,56.7148224551,31.6624930634,4.31
2027-04-01 12:00:00,49.5007241981,31.6624930634,4.27
2027-04-01 13:00:00,45.062980762,31.6624930634,4.34
2027-04-01 14:00:00,46.0727608143,31.6624930634,4.32
2027-04-01 15:00:00,50.7952567386,31.6624930634,4.4
2027-04-01 16:00:00,59.4342311376,31.6624930634,4.49
2027-04-01 17:00:00,73.9110183625,31.6624930634,4.63
2027-04-01 18:00:00,90.2726256589,31.6624930634,4.82
2027-04-01 19:00:00,112.455417819,31.6624930634,4.96
2027-04-01 20:00:00,133.3882822435,31.6624930634,5.03
2027-04-01 21:00:00,110.2354148592,31.6624930634,4.94
2027-04-01 22:00:00,98.2487778335,31.6624930634,4.49
2027-04-01 23:00:00,88.0691641522,31.6624930634,3.63
2027-04-02 00:00:00,80.6793974,31.6624930634,3.49
2027-04-02 01:00:00,75.271491523,31.6624930634,3.55
2027-04-02 02:00:00,73.0875546279,31.6624930634,3.65
2027-04-02 03:00:00,72.2037373438,31.6624930634,3.86
2027-04-02 04:00:00,73.3718250369,31.6624930634,4.28
2027-04-02 05:00:00,79.9880016221,31.6624930634,4.73
2027-04-02 06:00:00,97.8957800145,31.4216839794,4.86
2027-04-02 07:00:00,111.8739130744,31.4216839794,4.91
2027-04-02 08:00:00,85.4738176949,31.4216839794,4.72
2027-04-02 09:00:00,73.883261184,31.4216839794,4.44
2027-04-02 10:00:00,61.8131031205,31.4216839794,4.14
2027-04-02 11:00:00,52.8315554484,31.4216839794,3.97
2027-04-02 12:00:00,45.5002049044,31.4216839794,3.94
2027-04-02 13:00:00,41.0459420422,31.4216839794,3.98
2027-04-02 14:00:00,40.3235219521,31.4216839794,3.89
2027-04-02 15:00:00,44.0130292793,31.4216839794,3.99
2027-04-02 16:00:00,50.3264253479,31.4216839794,4.1
2027-04-02 17:00:00,65.2925733227,31.4216839794,4.26
2027-04-02 18:00:00,79.6970788294,31.4216839794,4.5
2027-04-02 19:00:00,92.5174110198,31.4216839794,4.66
2027-04-02 20:00:00,112.9407849623,31.4216839794,4.71
2027-04-02 21:00:00,94.6539381545,31.4216839794,4.65
2027-04-02 22:00:00,86.6159326725,31.4216839794,4.29
2027-04-02 23:00:00,80.0209344519,31.4216839794,3.49
2027-04-03 00:00:00,78.6033094522,31.4216839794,3.36
2027-04-03 01:00:00,73.0145445424,31.4216839794,3.49
2027-04-03 02:00:00,70.9424664909,31.4216839794,3.58
2027-04-03 03:00:00,69.3226968461,31.4216839794,3.78
2027-04-03 04:00:00,69.53225714,31.4216839794,4.17
2027-04-03 05:00:00,71.3349653138,31.4216839794,4.57
2027-04-03 06:00:00,74.7879018667,31.1325241974,4.64
2027-04-03 07:00:00,78.9186660576,31.1325241974,4.64
2027-04-03 08:00:00,78.1550328823,31.1325241974,4.49
2027-04-03 09:00:00,71.3421016385,31.1325241974,4.42
2027-04-03 10:00:00,59.247241675,31.1325241974,4.19
2027-04-03 11:00:00,47.5531672552,31.1325241974,4.21
2027-04-03 12:00:00,40.3505426201,31.1325241974,4.12
2027-04-03 13:00:00,31.822606588,31.1325241974,4.08
2027-04-03 14:00:00,31.5290925491,31.1325241974,4.06
2027-04-03 15:00:00,43.3841251906,31.1325241974,3.99
2027-04-03 16:00:00,58.5526413003,31.1325241974,4.12
2027-04-03 17:00:00,83.2462222293,31.1325241974,4.31
2027-04-03 18:00:00,103.5538256155,31.1325241974,4.46
2027-04-03 19:00:00,110.6748055074,31.1325241974,4.72
2027-04-03 20:00:00,99.689596306,31.1325241974,4.94
2027-04-03 21:00:00,86.6586713761,31.1325241974,4.81
2027-04-03 22:00:00,81.3236323953,31.1325241974,4.32
2027-04-03 23:00:00,73.4886013761,31.1325241974,3.55
2027-04-04 00:00:00,68.7715983301,31.1325241974,3.5
2027-04-04 01:00:00,62.7115378511,31.1325241974,3.58
2027-04-04 02:00:00,60.958241695,31.1325241974,3.72
2027-04-04 03:00:00,58.7944020079,31.1325241974,3.82
2027-04-04 04:00:00,58.8144315713,31.1325241974,4.24
2027-04-04 05:00:00,60.4646041304,31.1325241974,4.63
2027-04-04 06:00:00,61.5330147508,30.9955871124,4.61
2027-04-04 07:00:00,63.5019273274,30.9955871124,4.6
2027-04-04 08:00:00,60.7839238101,30.9955871124,4.49
2027-04-04 09:00:00,51.6294062483,30.9955871124,4.39
2027-04-04 10:00:00,39.3061133533,30.9955871124,4.3
2027-04-04 11:00:00,30.9063731542,30.9955871124,4.21
2027-04-04 12:00:00,23.9677196153,30.9955871124,4.15
2027-04-04 13:00:00,16.8783223256,30.9955871124,4.18
2027-04-04 14:00:00,17.3622330641,30.9955871124,4.07
2027-04-04 15:00:00,27.6350602106,30.9955871124,4.03
2027-04-04 16:00:00,48.2509975819,30.9955871124,4.21
2027-04-04 17:00:00,76.1939883488,30.9955871124,4.31
2027-04-04 18:00:00,98.4856988074,30.9955871124,4.46
2027-04-04 19:00:00,108.1811787098,30.9955871124,4.54
2027-04-04 20:00:00,101.6521007825,30.9955871124,4.6
2027-04-04 21:00:00,91.8239664326,30.9955871124,4.64
2027-04-04 22:00:00,85.5312440924,30.9955871124,4.28
2027-04-04 23:00:00,78.1497875934,30.9955871124,3.45
2027-04-05 00:00:00,77.6668599743,30.9955871124,3.3
2027-04-05 01:00:00,74.4884322698,30.9955871124,3.44
2027-04-05 02:00:00,72.5971977604,30.9955871124,3.51
2027-04-05 03:00:00,72.1686882997,30.9955871124,3.61
2027-04-05 04:00:00,73.43250362,30.9955871124,4.0
2027-04-05 05:00:00,82.2750396007,30.9955871124,4.36
2027-04-05 06:00:00,107.499407596,31.0114461191,4.25
2027-04-05 07:00:00,133.2440465066,31.0114461191,4.18
2027-04-05 08:00:00,99.2869909809,31.0114461191,4.21
2027-04-05 09:00:00,80.6453413672,31.0114461191,4.34
2027-04-05 10:00:00,69.0680028481,31.0114461191,4.22
2027-04-05 11:00:00,59.566338951,31.0114461191,4.24
2027-04-05 12:00:00,50.8422887537,31.0114461191,4.15
2027-04-05 13:00:00,46.9077495633,31.0114461191,4.07
2027-04-05 14:00:00,46.5553536274,31.0114461191,4.06
2027-04-05 15:00:00,51.5657002141,31.0114461191,4.01
2027-04-05 16:00:00,56.9577842167,31.0114461191,4.21
2027-04-05 17:00:00,71.3057925106,31.0114461191,4.3
2027-04-05 18:00:00,90.7058928818,31.0114461191,4.39
2027-04-05 19:00:00,120.7131028051,31.0114461191,4.56
2027-04-05 20:00:00,135.9371931916,31.0114461191,4.69
2027-04-05 21:00:00,104.4321068677,31.0114461191,4.61
2027-04-05 22:00:00,91.2383203582,31.0114461191,4.14
2027-04-05 23:00:00,81.6877082469,31.0114461191,3.32
2027-04-06 00:00:00,81.90324174,31.0114461191,3.18
2027-04-06 01:00:00,77.6347985796,31.0114461191,3.3
2027-04-06 02:00:00,76.1318179487,31.0114461191,3.4
2027-04-06 03:00:00,75.09687501,31.0114461191,3.58
2027-04-06 04:00:00,76.4877463066,31.0114461191,3.93
2027-04-06 05:00:00,83.8010389805,31.0114461191,4.32
2027-04-06 06:00:00,106.7738233449,30.9806746126,4.38
2027-04-06 07:00:00,125.3047202448,30.9806746126,4.36
2027-04-06 08:00:00,91.8770963753,30.9806746126,4.14
2027-04-06 09:00:00,75.4335568089,30.9806746126,4.1
2027-04-06 10:00:00,62.5799496204,30.9806746126,3.8
2027-04-06 11:00:00,54.7385636846,30.9806746126,3.77
2027-04-06 12:00:00,47.5259075963,30.9806746126,3.67
2027-04-06 13:00:00,43.0896073193,30.9806746126,3.66
2027-04-06 14:00:00,44.1008315212,30.9806746126,3.57
2027-04-06 15:00:00,48.8247725854,30.9806746126,3.49
2027-04-06 16:00:00,57.4651931146,30.9806746126,3.5
2027-04-06 17:00:00,71.9434274601,30.9806746126,3.76
2027-04-06 18:00:00,88.3064828675,30.9806746126,3.99
2027-04-06 19:00:00,110.490724129,30.9806746126,4.23
2027-04-06 20:00:00,131.4197292562,30.9806746126,4.42
2027-04-06 21:00:00,108.2683168783,30.9806746126,4.37
2027-04-06 22:00:00,96.2831358521,30.9806746126,3.92
2027-04-06 23:00:00,86.1049791632,30.9806746126,3.1
2027-04-07 00:00:00,81.5248121656,30.9806746126,2.94
2027-04-07 01:00:00,77.2566703341,30.9806746126,3.02
2027-04-07 02:00:00,75.7539912308,30.9806746126,3.11
2027-04-07 03:00:00,74.7193500182,30.9806746126,3.33
2027-04-07 04:00:00,76.1105232395,30.9806746126,3.78
2027-04-07 05:00:00,83.4241180368,30.9806746126,4.28
2027-04-07 06:00:00,106.3972047232,30.8538459877,4.4
2027-04-07 07:00:00,124.9284041437,30.8538459877,4.47
2027-04-07 08:00:00,91.50209714,30.8538459877,4.18
